Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-12,13:47:23.880,-49,-46,100,14,1,4,250,-51,100,13,7.7,6.7,211,76,-0.42,-0.52,-1.36,"AIR",5.2,54.358037 -1.264987,66.4,316.40,9,11,1,297,-196,-276,1024,-1,-1,0,1,-1,0x0000000000000000,1362,1402,1648,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:23.980,-49,-46,100,14,1,4,250,-52,100,13,7.7,6.7,211,76,-0.42,-0.52,-1.36,"AIR",5.4,54.358037 -1.264987,66.4,316.40,9,11,1,294,-296,-369,1024,-1,-1,0,1,-1,0x0000000000000000,1316,1346,1647,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.080,-49,-46,100,14,1,4,250,-52,100,13,7.7,6.7,211,76,-0.42,-0.52,-1.36,"AIR",5.4,54.358067 -1.265045,59.4,308.30,10,11,1,290,-298,-372,1024,-1,-1,0,1,-1,0x0000000000000000,1314,1351,1645,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.180,-49,-46,100,14,1,4,250,-52,100,13,7.7,6.7,211,76,-0.44,-0.60,-1.44,"AIR",5.4,54.358067 -1.265045,59.4,308.30,10,11,0,286,-309,-374,1024,-1,-1,0,1,-1,0x0000000000000000,1313,1346,1643,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.280,-49,-47,100,14,1,4,250,-52,100,14,7.7,6.7,211,76,-0.44,-0.60,-1.44,"AIR",5.0,54.358083 -1.265086,57.6,303.60,11,11,0,284,-302,-390,1024,-1,-1,0,1,-1,0x0000000000000000,1315,1359,1642,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.380,-49,-47,100,14,1,4,250,-52,100,14,7.7,6.7,212,76,-0.46,-0.86,-1.61,"AIR",5.0,54.358083 -1.265086,57.6,303.60,11,11,1,284,-266,-362,1024,-1,-1,0,1,-1,0x0000000000000000,1326,1384,1642,1501,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.480,-49,-47,100,13,1,4,250,-51,100,14,7.7,6.7,212,76,-0.46,-0.86,-1.61,"AIR",4.4,54.358083 -1.265086,57.6,303.60,11,11,3,283,-102,-189,1024,-1,-1,0,1,-1,0x0000000000000000,1406,1449,1641,1501,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.580,-49,-47,100,13,1,4,250,-51,100,14,7.7,6.6,212,76,-0.46,-0.86,-1.61,"AIR",4.4,54.358104 -1.265145,52.2,300.00,12,11,3,283,-71,-216,1024,-1,-1,0,1,-1,0x0000000000000000,1392,1455,1641,1501,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.680,-49,-47,100,13,1,4,250,-51,100,13,7.7,6.6,212,76,-0.44,-0.89,-1.78,"AIR",4.4,54.358104 -1.265145,52.2,300.00,12,11,2,283,-145,-236,1024,-1,-1,0,1,-1,0x0000000000000000,1376,1428,1641,1501,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.780,-49,-47,100,13,1,4,250,-51,100,13,7.7,6.6,212,76,-0.44,-0.89,-1.78,"AIR",4.0,54.358115 -1.265182,48.9,296.30,12,11,1,282,-146,-296,1024,-1,-1,0,1,-1,0x0000000000000000,1352,1427,1641,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.880,-49,-47,100,13,1,4,250,-51,100,13,7.7,6.6,213,76,-0.31,-1.05,-1.87,"AIR",4.0,54.358115 -1.265182,48.9,296.30,12,11,1,282,-105,-245,1024,-1,-1,0,1,-1,0x0000000000000000,1389,1448,1641,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:24.980,-49,-47,100,13,1,4,250,-56,100,15,7.7,6.6,213,76,-0.31,-1.05,-1.87,"AIR",2.4,54.358125 -1.265219,46.8,294.10,13,11,1,282,-76,-189,1024,-1,-1,0,1,-1,0x0000000000000000,1405,1454,1641,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.080,-49,-47,100,13,1,4,250,-56,100,15,7.7,6.7,213,76,-0.23,-1.09,-1.97,"AIR",2.4,54.358125 -1.265219,46.8,294.10,13,11,1,283,-64,-193,1024,-1,-1,0,1,-1,0x0000000000000000,1404,1468,1641,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.180,-49,-47,100,13,1,4,250,-54,96,14,7.7,6.7,213,76,-0.23,-1.09,-1.97,"AIR",1.5,54.358125 -1.265219,46.8,294.10,13,11,0,284,-115,-225,1024,-1,-1,0,1,-1,0x0000000000000000,1388,1443,1642,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.280,-49,-47,100,13,1,4,250,-54,96,14,7.7,6.7,213,76,-0.23,-1.09,-1.97,"AIR",1.5,54.358134 -1.265252,43.3,293.50,13,11,0,298,-45,-58,1024,-1,-1,0,1,-1,0x0000000000000000,1485,1485,1650,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.380,-49,-47,100,13,1,4,250,-54,96,14,7.7,6.7,213,76,-0.12,-1.12,-2.08,"AIR",1.5,54.358134 -1.265252,43.3,293.50,13,11,1,300,-12,25,1024,-1,-1,0,1,-1,0x0000000000000000,1512,1494,1650,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.480,-49,-49,100,13,1,4,250,-53,84,13,7.7,6.7,213,76,-0.12,-1.12,-2.08,"AIR",0.3,54.358139 -1.265301,39.4,278.40,13,11,1,298,-12,52,1024,-1,-1,0,1,-1,0x0000000000000000,1525,1495,1648,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.580,-49,-49,100,13,1,4,250,-53,84,13,7.7,6.8,214,76,0.06,-1.23,-2.24,"AIR",0.3,54.358139 -1.265301,39.4,278.40,13,11,1,295,-10,40,1024,-1,-1,0,1,-1,0x0000000000000000,1511,1495,1647,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.680,-49,-49,100,13,1,4,250,-54,76,14,7.7,6.8,214,76,0.06,-1.23,-2.24,"AIR",0.3,54.358139 -1.265301,39.4,278.40,13,11,1,291,3,75,1024,-1,-1,0,1,-1,0x0000000000000000,1537,1501,1645,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.780,-49,-49,100,13,1,4,250,-54,76,14,7.7,6.8,214,76,0.06,-1.23,-2.24,"AIR",-1.6,54.358134 -1.265360,34.5,259.60,12,11,1,289,0,125,1024,-1,-1,0,1,-1,0x0000000000000000,1570,1500,1644,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.880,-49,-49,100,14,1,4,250,-50,80,13,7.7,6.7,215,76,0.16,-1.17,-2.38,"AIR",-1.6,54.358134 -1.265360,34.5,259.60,12,11,1,289,-48,120,1024,-1,-1,0,1,-1,0x0000000000000000,1560,1464,1644,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:25.980,-49,-49,100,14,1,4,250,-50,80,13,7.7,6.7,215,76,0.16,-1.17,-2.38,"AIR",-3.6,54.358134 -1.265360,34.5,259.60,12,11,1,290,-285,290,1024,-1,-1,0,1,-1,0x0000000000000000,1645,1358,1645,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.080,-49,-49,100,14,1,4,250,-50,80,13,7.7,6.7,215,76,0.16,-1.17,-2.38,"AIR",-3.6,54.358126 -1.265398,31.0,249.40,11,11,0,291,-453,248,1024,-1,-1,0,1,-1,0x0000000000000000,1614,1256,1645,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.180,-49,-48,100,14,1,4,250,-49,88,15,7.7,6.7,215,76,0.22,-1.08,-2.47,"AIR",-3.6,54.358126 -1.265398,31.0,249.40,11,11,0,292,-584,193,1024,-1,-1,0,1,-1,0x0000000000000000,1596,1215,1646,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.280,-49,-48,100,14,1,4,250,-49,88,15,7.7,6.7,215,76,0.22,-1.08,-2.47,"AIR",-4.7,54.358117 -1.265419,29.1,236.20,10,11,-1,292,-596,220,1024,-1,-1,0,1,-1,0x0000000000000000,1610,1202,1646,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.380,-49,-48,100,13,1,4,250,-49,96,13,7.7,6.6,215,76,0.25,-0.87,-2.65,"AIR",-4.7,54.358117 -1.265419,29.1,236.20,10,11,-1,292,-647,203,1024,-1,-1,0,1,-1,0x0000000000000000,1601,1170,1646,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.480,-49,-48,100,13,1,4,250,-49,96,13,7.7,6.6,215,76,0.25,-0.87,-2.65,"AIR",-4.9,54.358117 -1.265419,29.1,236.20,10,11,-1,292,-683,117,1024,-1,-1,0,1,-1,0x0000000000000000,1558,1166,1646,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.580,-49,-48,100,13,1,4,250,-49,96,13,7.7,6.6,216,76,0.25,-0.87,-2.65,"AIR",-4.9,54.358106 -1.265435,28.4,223.20,9,11,-1,292,-627,100,1024,-1,-1,0,1,-1,0x0000000000000000,1550,1187,1646,1499,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.680,-49,-46,100,13,1,4,250,-48,96,10,7.7,6.6,216,76,0.15,-0.73,-2.90,"AIR",-4.9,54.358106 -1.265435,28.4,223.20,9,11,-2,311,-627,147,1024,-1,-1,0,1,-1,0x0000000000000000,1573,1187,1655,1499,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.780,-49,-46,100,13,1,4,250,-48,96,10,7.7,6.6,216,76,0.15,-0.73,-2.90,"AIR",-3.7,54.358084 -1.265449,29.6,193.00,8,11,-2,323,-579,190,1024,-1,-1,0,1,-1,0x0000000000000000,1602,1211,1661,1499,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.880,-49,-45,100,13,1,4,250,-48,96,13,7.7,6.7,216,76,0.07,-0.64,-3.07,"AIR",-3.7,54.358084 -1.265449,29.6,193.00,8,11,-2,321,-563,236,1024,-1,-1,0,1,-1,0x0000000000000000,1618,1219,1660,1499,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:26.980,-49,-45,100,13,1,4,250,-48,96,13,7.7,6.7,216,76,0.07,-0.64,-3.07,"AIR",-2.1,54.358084 -1.265449,29.6,193.00,8,11,-1,319,-473,362,1024,-1,-1,0,1,-1,0x0000000000000000,1681,1264,1659,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.080,-49,-44,100,13,1,4,250,-52,100,13,7.7,6.7,217,76,0.07,-0.64,-3.07,"AIR",-2.1,54.358068 -1.265445,33.7,171.20,7,11,-1,319,-369,464,1024,-1,-1,0,1,-1,0x0000000000000000,1732,1315,1659,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.180,-49,-44,100,13,1,4,250,-52,100,13,7.7,6.7,217,76,-0.05,-0.55,2.99,"AIR",-2.1,54.358068 -1.265445,33.7,171.20,7,11,-1,318,-369,464,1024,-1,-1,0,1,-1,0x0000000000000000,1732,1323,1659,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.280,-49,-44,100,13,1,4,250,-52,100,13,7.7,6.7,217,76,-0.05,-0.55,2.99,"AIR",0.0,54.358068 -1.265445,33.7,171.20,7,11,-2,317,-314,368,1024,-1,-1,0,1,-1,0x0000000000000000,1684,1343,1658,1499,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.380,-49,-45,100,13,1,4,250,-59,100,14,7.7,6.7,217,76,-0.05,-0.55,2.99,"AIR",0.0,54.358043 -1.265427,37.8,151.00,7,11,-1,303,-167,449,1024,-1,-1,0,1,-1,0x0000000000000000,1725,1417,1651,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.480,-49,-45,100,13,1,4,250,-59,100,14,7.7,6.7,217,76,-0.15,-0.26,2.87,"AIR",0.0,54.358043 -1.265427,37.8,151.00,7,11,0,300,-154,437,1024,-1,-1,0,1,-1,0x0000000000000000,1718,1423,1650,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.580,-49,-47,100,13,1,4,250,-57,96,13,7.7,6.7,217,76,-0.15,-0.26,2.87,"AIR",2.3,54.358019 -1.265393,43.7,137.40,7,11,0,296,-122,387,1024,-1,-1,0,1,-1,0x0000000000000000,1693,1439,1648,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.680,-49,-47,100,13,1,4,250,-57,96,13,7.7,6.6,218,76,-0.20,-0.08,2.85,"AIR",2.3,54.358019 -1.265393,43.7,137.40,7,11,0,292,-106,322,1024,-1,-1,0,1,-1,0x0000000000000000,1651,1439,1646,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.780,-49,-47,100,13,1,4,250,-57,96,13,7.7,6.6,218,76,-0.20,-0.08,2.85,"AIR",2.3,54.358019 -1.265393,43.7,137.40,7,11,0,277,-59,150,1024,-1,-1,0,1,-1,0x0000000000000000,1568,1479,1638,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.880,-49,-48,100,13,1,4,250,-59,92,14,7.7,6.6,218,76,-0.20,-0.08,2.85,"AIR",3.6,54.358004 -1.265366,45.4,135.30,7,11,0,274,-18,93,1024,-1,-1,0,1,-1,0x0000000000000000,1546,1491,1637,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:27.980,-49,-48,100,13,1,4,250,-59,92,14,7.7,6.5,218,76,-0.25,0.17,2.85,"AIR",3.6,54.358004 -1.265366,45.4,135.30,7,11,0,272,-14,27,1024,-1,-1,0,1,-1,0x0000000000000000,1513,1493,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.080,-49,-49,100,13,1,4,250,-55,92,14,7.7,6.5,218,76,-0.25,0.17,2.85,"AIR",4.2,54.358004 -1.265366,45.4,135.30,7,11,0,272,-14,22,1024,-1,-1,0,1,-1,0x0000000000000000,1511,1493,1635,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.180,-49,-49,100,13,1,4,250,-55,92,14,7.7,6.4,219,77,-0.25,0.17,2.85,"AIR",4.2,54.357982 -1.265325,43.8,133.90,8,11,0,271,-10,-14,1024,-1,-1,0,1,-1,0x0000000000000000,1493,1495,1635,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.280,-45,-50,100,13,0,4,250,-54,84,14,7.7,6.4,219,77,-0.32,0.25,2.91,"AIR",4.2,54.357982 -1.265325,43.8,133.90,8,11,0,271,-6,-72,1024,-1,-1,0,1,-1,0x0000000000000000,1464,1498,1635,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.380,-45,-50,100,13,0,4,250,-54,84,14,7.7,6.4,219,77,-0.32,0.25,2.91,"AIR",4.3,54.357969 -1.265300,40.6,134.70,9,11,0,271,-3,-68,1024,-1,-1,0,1,-1,0x0000000000000000,1473,1499,1635,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.480,-45,-50,100,13,0,4,250,-54,84,14,7.7,6.4,219,77,-0.32,0.25,2.91,"AIR",4.3,54.357969 -1.265300,40.6,134.70,9,11,-1,271,-3,-104,1024,-1,-1,0,1,-1,0x0000000000000000,1448,1499,1635,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.580,-47,-50,100,13,0,4,250,-49,88,14,7.7,6.4,219,77,-0.37,0.25,2.91,"AIR",4.3,54.357969 -1.265300,40.6,134.70,9,11,0,269,-2,-288,1024,-1,-1,0,1,-1,0x0000000000000000,1338,1499,1634,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.680,-47,-50,100,13,0,4,250,-49,88,14,7.7,6.4,219,77,-0.37,0.25,2.91,"AIR",4.8,54.357949 -1.265266,38.2,137.20,10,11,0,269,-2,-406,1024,-1,-1,0,1,-1,0x0000000000000000,1304,1499,1634,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.780,-47,-50,100,13,0,4,250,-51,96,15,7.7,6.4,220,77,-0.41,0.15,2.98,"AIR",4.8,54.357949 -1.265266,38.2,137.20,10,11,0,269,1,-126,1024,-1,-1,0,1,-1,0x0000000000000000,1452,1500,1634,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.880,-47,-50,100,13,0,4,250,-51,96,15,7.7,6.4,220,77,-0.41,0.15,2.98,"AIR",4.8,54.357949 -1.265266,38.2,137.20,10,11,0,269,3,-40,1024,-1,-1,0,1,-1,0x0000000000000000,1480,1501,1634,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:28.980,-47,-50,100,13,0,4,250,-51,96,15,7.7,6.4,220,76,-0.41,0.15,2.98,"AIR",5.0,54.357932 -1.265237,33.3,138.60,12,11,0,269,5,-40,1024,-1,-1,0,1,-1,0x0000000000000000,1480,1502,1634,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.080,-46,-50,100,14,0,4,250,-49,100,14,7.7,6.4,220,76,-0.43,0.04,3.02,"AIR",5.0,54.357932 -1.265237,33.3,138.60,12,11,0,269,6,-22,1024,-1,-1,0,1,-1,0x0000000000000000,1489,1503,1635,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.180,-46,-50,100,14,0,4,250,-49,100,14,7.7,6.4,220,76,-0.43,0.04,3.02,"AIR",5.0,54.357932 -1.265237,33.3,138.60,12,11,0,269,9,-21,1024,-1,-1,0,1,-1,0x0000000000000000,1490,1504,1634,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.280,-46,-50,100,14,0,4,250,-46,92,15,7.7,6.4,221,76,-0.43,0.04,3.02,"AIR",5.0,54.357922 -1.265220,28.9,137.90,13,11,0,269,65,-21,1024,-1,-1,0,1,-1,0x0000000000000000,1490,1540,1634,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.380,-46,-50,100,14,0,4,250,-46,92,15,7.7,6.4,221,76,-0.42,0.06,2.96,"AIR",5.0,54.357922 -1.265220,28.9,137.90,13,11,-1,272,92,13,1024,-1,-1,0,1,-1,0x0000000000000000,1506,1546,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.480,-45,-50,100,14,0,4,250,-46,92,13,7.7,6.4,221,76,-0.42,0.06,2.96,"AIR",5.0,54.357903 -1.265189,26.1,136.90,14,11,-1,272,14,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1507,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.580,-45,-50,100,14,0,4,250,-46,92,13,7.7,6.4,221,76,-0.42,0.06,2.96,"AIR",5.0,54.357903 -1.265189,26.1,136.90,14,11,-1,272,9,13,1024,-1,-1,0,1,-1,0x0000000000000000,1506,1504,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.680,-45,-50,100,14,0,4,250,-46,92,13,7.7,6.4,221,76,-0.41,0.10,3.01,"AIR",4.6,54.357903 -1.265189,26.1,136.90,14,11,-1,272,6,15,1024,-1,-1,0,1,-1,0x0000000000000000,1507,1503,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
